	title	text
1025	metamorphoses	 Only the daughters of Minyas remain inside, disturbing the festival, with the untimely arts of Minerva, drawing out strands of wool, twisting the threads with their fingers, or staying at their looms, and plying their servants with work
1026	metamorphoses	 Then one of them, Arsippe, speaks, spinning the thread lightly with her thumb
1027	metamorphoses	 ‘While the others are leaving their work, and thronging to this false religion, let us, restrained by Pallas, a truer goddess, lighten the useful work of our hands, and take turns in recalling a story to our idle minds, so that the time will not seem so long!’ Her sisters are pleased with this, and beg her to begin first
1028	metamorphoses	 She wondered which of many she should tell (since she knew very many), and hesitated whether to tell about you, Babylonian Dercetis, who, as the Syrians of Palestine believe, with altered shape, your lower limbs covered with scales, swam in the waters, or how your daughter, assuming wings, lived her earliest years out among the white dovecotes
1029	metamorphoses	 Or how a Naiad, with incantations, and all too powerful herbs, changed the bodies of youths into dumb fishes, until the same thing happened to her
1030	metamorphoses	 Or how the mulberry tree that bore white berries now bears dark red ones, from the stain of blood
1031	metamorphoses	 This one pleases her
1032	metamorphoses	 She begins to spin this tale, which is not yet well known, as she spins her woollen thread
1033	metamorphoses	‘Pyramus and Thisbe, he the loveliest youth, and she the most sought after girl, the East held, lived in neighbouring houses, in the towering city of Babylon, that Semiramis is said to have enclosed with walls of brick
1034	metamorphoses	 Their nearness and their first childhood steps made them acquainted and in time love appeared
1035	metamorphoses	 They would have agreed to swear the marriage oath as well, but their parents prevented it
1036	metamorphoses	 They were both on fire, with hearts equally captivated, something no parent can prevent
1037	metamorphoses	 They had no one to confide all this to: nods and signs were their speech, and the more they kept the fire hidden, the more it burned
1038	metamorphoses	There was a fissure, a thin split, in the shared wall between their houses, which traced back to when it was built
1039	metamorphoses	 No one had discovered the flaw in all those years – but what can love not detect? – You lovers saw it first, and made it a path for your voices
1040	metamorphoses	 Your endearments passed that way, in safety, in the gentlest of murmurs
1041	metamorphoses	 Often, when they were in place, Thisbe here, and Pyramus there, and they had each caught the sound of the other’s breath, they said “Unfriendly wall, why do you hinder lovers? How hard would it be for you to let our whole bodies meet, or if that is too much perhaps, to open to the kisses we give each other? Not that we are not grateful
1042	metamorphoses	 We confess that we owe it to you that words are allowed to pass to loving ears
1043	metamorphoses	” So they talked, hopelessly, sitting opposite, saying, as night fell, “Farewell”, each touching the wall with kisses that could not reach the other side
1044	metamorphoses	One morning when Aurora had quenched the fires of night, and the sun’s rays had thawed the frosty grass, they came to their usual places
1045	metamorphoses	 Then they decided, first with a little murmur of their great sorrows, to try, in the silence of night, to deceive the guards, and vanish outside
1046	metamorphoses	 Once out of the house they would leave the city as well, and they agreed, in case they went astray crossing the open country, to meet by the grave of Ninus, and hide in the shelter of a tree
1047	metamorphoses	 There was a tall mulberry tree there, dense with white berries, bordering a cool fountain
1048	metamorphoses	 They were satisfied with their plan, and the light, slow to lose its strength, was drowned in the waters, and out of the same waters the night emerged
1049	metamorphoses	"’
"
1050	metamorphoses	‘Carefully opening the door, Thisbe, slipped out, deceiving her people, and came to the tomb, her face veiled, and seated herself under the tree they had agreed on
1051	metamorphoses	 Love made her brave
1052	metamorphoses	 But a lioness fresh from the kill, her jaws foaming, smeared with the blood of cattle, came to slake her thirst at the nearby spring
1053	metamorphoses	 In the moonlight, Babylonian Thisbe sees her some way off, and flees in fear to a dark cave, and as she flees, she leaves behind her fallen veil
1054	metamorphoses	 When the fierce lioness has drunk deeply, returning towards the trees, she chances to find the flimsy fabric, without its owner, and rips it in her bloodstained jaws
1055	metamorphoses	 Leaving the city a little later, Pyramus sees the creature’s tracks in the thick dust, and his face is drained of colour
1056	metamorphoses	 When he also discovers the veil stained with blood, he cries, “Two lovers will be lost in one night
1057	metamorphoses	 She was the more deserving of a long life
1058	metamorphoses	 I am the guilty spirit
1059	metamorphoses	 I have killed you, poor girl, who told you to come by night to this place filled with danger, and did not reach it first
1060	metamorphoses	" O, all you lions, that live amongst these rocks, tear my body to pieces, and devour my sinful flesh in your fierce jaws! Though it is cowardly to ask for death”
"
1061	metamorphoses	He picks up Thisbe’s veil, and carries it with him to the shadow of the tree they had chosen
1062	metamorphoses	 Kissing the token, and wetting it with tears, he cries, “Now, be soaked in my blood too
1063	metamorphoses	” Having spoken he drove the sword he had been wearing into his groin, and, dying, pulled it, warm, from the wound
1064	metamorphoses	 As he lay back again on the ground, the blood spurted out, like a pipe fracturing at a weak spot in the lead, and sending long bursts of water hissing through the split, cutting through the air, beat by beat
1065	metamorphoses	 Sprinkled with blood, the tree’s fruit turned a deep blackish-red, and the roots, soaked through, also imbued the same overhanging mulberries with the dark purplish colour
1066	metamorphoses	"’
"
1067	metamorphoses	‘Now Thisbe returns, not yet free of fear, lest she disappoint her lover, and she calls for him with her eyes and in her mind, eager to tell him about the great danger she has escaped
1068	metamorphoses	 Though she recognises the place and the shape of the familiar tree, the colour of the berries puzzles her
1069	metamorphoses	 She waits there: perhaps this is it
1070	metamorphoses	 Hesitating, she sees quivering limbs writhing on the bloodstained earth, and starts back, terrified, like the sea, that trembles when the slightest breeze touches its surface, her face showing whiter than boxwood
1071	metamorphoses	 But when, staying a moment longer, she recognises her lover, she cries out loud with grief, striking at her innocent arms, and tearing at her hair
